file,system_id,regime,num_atoms,iterations,wall_time_s,rmse_ang,pdf_mse,adf_mse,macewall_best_loss
NdS2_mp-13568_amorphous_cell050_idx00002_seed001157002.npz,NdS2_mp-13568,amorphous,5190,12,0.19992342800833285,0.23273484106222925,2668.9443359375,386.2060241699219,-26691.720703014933
NdS2_mp-13568_SRO_cell050_idx00003_seed001157003.npz,NdS2_mp-13568,SRO,5190,12,0.19836154696531594,0.23395475140629346,2921.959716796875,77.44770050048828,-28074.775700523718
NdS2_mp-13568_LRO_cell050_idx00004_seed001157004.npz,NdS2_mp-13568,LRO,5190,12,0.19447265611961484,0.2298792363619568,3811.5576171875,12.656439781188965,-29175.59027218777
NdS2_mp-13568_MRO_cell050_idx00005_seed001157005.npz,NdS2_mp-13568,MRO,4965,12,0.18451400799676776,0.2346999384265573,2799.342529296875,29.807111740112305,-27250.20600294035
NdS2_mp-13568_crystalline_30_cell050_idx00006_seed001157006.npz,NdS2_mp-13568,crystalline_30,5529,12,0.21130478801205754,0.22650253231561296,7570.73388671875,5.482635498046875,-32121.766974647187
NdS2_mp-13568_nanocrystalline_cell050_idx00007_seed001157007.npz,NdS2_mp-13568,nanocrystalline,5418,12,0.20700892992317677,0.2266389378298575,5224.87060546875,18.388967514038086,-30827.417557544482
NdS2_mp-13568_amorphous_cell050_idx00008_seed001157008.npz,NdS2_mp-13568,amorphous,5190,12,0.20070111216045916,0.23305539347383958,2639.556884765625,338.6654968261719,-26771.059800836327
NdS2_mp-13568_SRO_cell050_idx00009_seed001157009.npz,NdS2_mp-13568,SRO,5190,12,0.199054887983948,0.2329233030291054,2729.152587890625,74.95936584472656,-28078.462390723158
NdS2_mp-13568_LRO_cell050_idx00010_seed001157010.npz,NdS2_mp-13568,LRO,5190,12,0.1944514960050583,0.22991746174915764,3699.6376953125,16.88831329345703,-29187.781219687742
NdS2_mp-13568_MRO_cell050_idx00011_seed001157011.npz,NdS2_mp-13568,MRO,4965,12,0.18420418817549944,0.23388362125579476,2690.004150390625,24.36097526550293,-27271.131265208653
NdS2_mp-7698_crystalline_30_cell050_idx00000_seed001466000.npz,NdS2_mp-7698,crystalline_30,5655,12,0.22061181697063148,0.211928803868739,7304.5537109375,0.0,-32522.68707455495
NdS2_mp-7698_nanocrystalline_cell050_idx00001_seed001466001.npz,NdS2_mp-7698,nanocrystalline,5541,12,0.2123638349585235,0.2127402429864803,4940.76123046875,0.0,-31403.046032557424
NdS2_mp-7698_amorphous_cell050_idx00002_seed001466002.npz,NdS2_mp-7698,amorphous,5310,12,0.2024140148423612,0.21082973149182463,4435.03173828125,0.0,-28220.61632186468
NdS2_mp-7698_SRO_cell050_idx00003_seed001466003.npz,NdS2_mp-7698,SRO,5310,12,0.2011357620358467,0.21420365802483257,4077.955322265625,0.0,-28923.85980769128
NdS2_mp-7698_LRO_cell050_idx00004_seed001466004.npz,NdS2_mp-7698,LRO,5310,12,0.199493516003713,0.2154406968732755,4033.297607421875,0.0,-30139.82589798152
NdS2_mp-7698_MRO_cell050_idx00005_seed001466005.npz,NdS2_mp-7698,MRO,5079,12,0.18574872612953186,0.21697557254362596,3352.57958984375,0.0,-28262.86661386166
NdS2_mp-7698_crystalline_30_cell050_idx00006_seed001466006.npz,NdS2_mp-7698,crystalline_30,5655,12,0.22055897512473166,0.21283933732097002,7958.2998046875,0.0,-32663.429976767584
NdS2_mp-7698_nanocrystalline_cell050_idx00007_seed001466007.npz,NdS2_mp-7698,nanocrystalline,5541,12,0.214192631887272,0.21280939054812742,4900.8154296875,0.0,-31415.284598378454
NdS2_mp-7698_amorphous_cell050_idx00008_seed001466008.npz,NdS2_mp-7698,amorphous,5310,12,0.2027250959072262,0.21067002134196142,4344.03662109375,0.0,-28215.83430486974
NdS2_mp-7698_SRO_cell050_idx00009_seed001466009.npz,NdS2_mp-7698,SRO,5310,12,0.20240128901787102,0.21293554378838356,4133.28955078125,0.0,-28892.83885104889
NdS2_mp-7698_LRO_cell050_idx00010_seed001466010.npz,NdS2_mp-7698,LRO,5310,12,0.20188622316345572,0.2154789065692982,4650.005859375,0.0,-30141.704483279336
NdS2_mp-7698_MRO_cell050_idx00011_seed001466011.npz,NdS2_mp-7698,MRO,5079,12,0.18843589187599719,0.2166851639550703,3365.42529296875,0.0,-28224.93680888623
TaS2_mp-10014_crystalline_30_cell050_idx00000_seed001000000.npz,TaS2_mp-10014,crystalline_30,6018,12,0.24575007101520896,0.2033591112426541,3531.109375,0.0,-43032.40653118436
TaS2_mp-10014_nanocrystalline_cell050_idx00001_seed001000001.npz,TaS2_mp-10014,nanocrystalline,5898,12,0.24023098801262677,0.2041039734121748,2361.477294921875,0.0,-41845.63135800417
TaS2_mp-10014_amorphous_cell050_idx00002_seed001000002.npz,TaS2_mp-10014,amorphous,5652,12,0.22308362810872495,0.21102008050866097,3231.3544921875,0.0007294049137271941,-38550.28022207031
TaS2_mp-10014_SRO_cell050_idx00003_seed001000003.npz,TaS2_mp-10014,SRO,5652,12,0.22454056493006647,0.2077154232629476,2254.759521484375,0.0,-39191.57031032524
TaS2_mp-10014_LRO_cell050_idx00004_seed001000004.npz,TaS2_mp-10014,LRO,5652,12,0.22387016797438264,0.20366046129224377,1987.31640625,0.0,-40027.817875441535
TaS2_mp-10014_MRO_cell050_idx00005_seed001000005.npz,TaS2_mp-10014,MRO,5406,12,0.20933974790386856,0.20515663574316817,1277.98779296875,0.0,-37815.66971493947
TaS2_mp-10014_crystalline_30_cell050_idx00006_seed001000006.npz,TaS2_mp-10014,crystalline_30,6018,12,0.24426709301769733,0.20206257449947768,3370.765869140625,0.0,-43066.26078829343
TaS2_mp-10014_nanocrystalline_cell050_idx00007_seed001000007.npz,TaS2_mp-10014,nanocrystalline,5898,12,0.23765222006477416,0.20440679805680834,2624.804931640625,0.0,-41903.3802924133
TaS2_mp-10014_amorphous_cell050_idx00008_seed001000008.npz,TaS2_mp-10014,amorphous,5652,12,0.22441528202034533,0.21055251975950368,3453.7919921875,0.0,-38503.42318485614
TaS2_mp-10014_SRO_cell050_idx00009_seed001000009.npz,TaS2_mp-10014,SRO,5652,12,0.22441034205257893,0.20707015652273827,2531.33740234375,0.0,-39154.0215881887
TaS2_mp-10014_LRO_cell050_idx00010_seed001000010.npz,TaS2_mp-10014,LRO,5652,12,0.23252096003852785,0.20375898583560342,1935.9996337890625,0.0,-40090.326164019185
TaS2_mp-10014_MRO_cell050_idx00011_seed001000011.npz,TaS2_mp-10014,MRO,5406,12,0.20853468193672597,0.20496979701094742,1407.1995849609375,0.0,-37840.29765845528
TaS2_mp-1411_crystalline_30_cell050_idx00000_seed001162000.npz,TaS2_mp-1411,crystalline_30,3321,12,0.12840956007130444,0.2562112624087423,2718.928466796875,0.0,-24708.6063218235
TaS2_mp-1411_nanocrystalline_cell050_idx00001_seed001162001.npz,TaS2_mp-1411,nanocrystalline,3252,12,0.1275051711127162,0.2529283873259934,1518.853759765625,0.0,-23555.237228265392
TaS2_mp-1411_amorphous_cell050_idx00002_seed001162002.npz,TaS2_mp-1411,amorphous,3117,12,0.10814787610433996,0.24750771808821967,243.99285888671875,0.0,-18489.398331629836
TaS2_mp-1411_SRO_cell050_idx00003_seed001162003.npz,TaS2_mp-1411,SRO,3117,12,0.11142018507234752,0.24936040671251894,548.210205078125,0.0,-20215.718846499625
TaS2_mp-1411_LRO_cell050_idx00004_seed001162004.npz,TaS2_mp-1411,LRO,3117,12,0.12107845209538937,0.25743465570921537,1446.2598876953125,0.0,-22524.97754218901
TaS2_mp-1411_MRO_cell050_idx00005_seed001162005.npz,TaS2_mp-1411,MRO,2982,12,0.1112171511631459,0.25903862597109834,1076.6424560546875,0.0,-20275.858042433294
TaS2_mp-1411_crystalline_30_cell050_idx00006_seed001162006.npz,TaS2_mp-1411,crystalline_30,3321,12,0.1311805888544768,0.2533449968082263,2007.1427001953125,0.0,-24675.90948623276
TaS2_mp-1411_nanocrystalline_cell050_idx00007_seed001162007.npz,TaS2_mp-1411,nanocrystalline,3252,12,0.13541794288903475,0.25438056387810587,1718.7506103515625,0.0,-23716.367652846777
TaS2_mp-1411_amorphous_cell050_idx00008_seed001162008.npz,TaS2_mp-1411,amorphous,3117,12,0.10926195001229644,0.24672204852832233,231.21539306640625,0.0,-18517.84391708243
TaS2_mp-1411_SRO_cell050_idx00009_seed001162009.npz,TaS2_mp-1411,SRO,3117,12,0.11214511608704925,0.25015808028204733,439.99102783203125,0.0,-20201.95562271878
TaS2_mp-1411_LRO_cell050_idx00010_seed001162010.npz,TaS2_mp-1411,LRO,3117,12,0.1221380908973515,0.2558233384139277,1361.41796875,0.0,-22312.869613191404
TaS2_mp-1411_MRO_cell050_idx00011_seed001162011.npz,TaS2_mp-1411,MRO,2982,12,0.11232532490976155,0.2595942910790956,1080.93505859375,0.0,-20168.707971884553
TaS2_mp-1690_crystalline_30_cell050_idx00000_seed001190000.npz,TaS2_mp-1690,crystalline_30,6012,12,0.2519666850566864,0.20458202675530368,16098.1259765625,0.0,-44945.04615272712
TaS2_mp-1690_nanocrystalline_cell050_idx00001_seed001190001.npz,TaS2_mp-1690,nanocrystalline,5889,12,0.23393803089857101,0.20801492121522264,11952.5537109375,0.0,-43434.365936140384
TaS2_mp-1690_amorphous_cell050_idx00002_seed001190002.npz,TaS2_mp-1690,amorphous,5643,12,0.22277942090295255,0.21445923116321988,2719.753662109375,0.0,-39835.3826114864
TaS2_mp-1690_SRO_cell050_idx00003_seed001190003.npz,TaS2_mp-1690,SRO,5643,12,0.222265365999192,0.21378408115169487,2931.840576171875,0.0007294050301425159,-40186.57550075101
TaS2_mp-1690_LRO_cell050_idx00004_seed001190004.npz,TaS2_mp-1690,LRO,5643,12,0.2203667948488146,0.20896046617505815,7157.35546875,0.0025804806500673294,-41128.239038783504
TaS2_mp-1690_MRO_cell050_idx00005_seed001190005.npz,TaS2_mp-1690,MRO,5397,12,0.20715140691027045,0.21239111888192913,3280.18310546875,0.0018559546442702413,-38644.194637344335
TaS2_mp-1690_crystalline_30_cell050_idx00006_seed001190006.npz,TaS2_mp-1690,crystalline_30,6012,12,0.24063603300601244,0.20514621053328483,14802.1728515625,0.0,-44875.31582865278
TaS2_mp-1690_nanocrystalline_cell050_idx00007_seed001190007.npz,TaS2_mp-1690,nanocrystalline,5889,12,0.23295981902629137,0.2078798046940653,11625.041015625,0.0,-43410.10920452978
TaS2_mp-1690_amorphous_cell050_idx00008_seed001190008.npz,TaS2_mp-1690,amorphous,5643,12,0.2211890749167651,0.21495906910247148,2842.684326171875,0.0007294051465578377,-39765.59364203629
TaS2_mp-1690_SRO_cell050_idx00009_seed001190009.npz,TaS2_mp-1690,SRO,5643,12,0.22125957091338933,0.21370990092684583,3062.101806640625,0.0,-40117.25763851149
TaS2_mp-1690_LRO_cell050_idx00010_seed001190010.npz,TaS2_mp-1690,LRO,5643,12,0.2196954470127821,0.20859265170685234,7111.46826171875,0.0,-41070.68392180725
TaS2_mp-1690_MRO_cell050_idx00011_seed001190011.npz,TaS2_mp-1690,MRO,5397,12,0.21308562392368913,0.2119525451169421,3233.902587890625,0.010410782881081104,-38540.93591504927
Ti2O3_mp-1188323_crystalline_30_cell047_idx00000_seed001092000.npz,Ti2O3_mp-1188323,crystalline_30,11605,12,0.9522711760364473,0.16309758632101604,16642.5234375,14680.0166015625,-101591.78024732418
Ti2O3_mp-1188323_nanocrystalline_cell047_idx00001_seed001092001.npz,Ti2O3_mp-1188323,nanocrystalline,11370,12,0.9120070000644773,0.16512172781032086,17568.306640625,19730.357421875,-98706.92237935965
Ti2O3_mp-1188323_amorphous_cell047_idx00002_seed001092002.npz,Ti2O3_mp-1188323,amorphous,10895,12,0.8252435692120343,0.1671893651150639,14140.1171875,17325.80078125,-89755.61302301237
Ti2O3_mp-1188323_SRO_cell047_idx00003_seed001092003.npz,Ti2O3_mp-1188323,SRO,10895,12,0.8292071339674294,0.169293833610361,15445.474609375,24525.099609375,-91951.67296391218
Ti2O3_mp-1188323_LRO_cell047_idx00004_seed001092004.npz,Ti2O3_mp-1188323,LRO,10895,12,0.8430880489759147,0.16686232318032415,14985.5283203125,21334.892578125,-93838.18914766399
Ti2O3_mp-1188323_MRO_cell047_idx00005_seed001092005.npz,Ti2O3_mp-1188323,MRO,10425,12,0.7723548980429769,0.1694793790862543,13339.10546875,21066.5859375,-88480.84607466817
Ti2O3_mp-1188323_crystalline_30_cell047_idx00006_seed001092006.npz,Ti2O3_mp-1188323,crystalline_30,11605,12,0.9527530691120774,0.16373592979719565,16852.11328125,14197.7333984375,-101552.43294436655
Ti2O3_mp-1188323_nanocrystalline_cell047_idx00007_seed001092007.npz,Ti2O3_mp-1188323,nanocrystalline,11370,12,0.9111414460930973,0.1654260062163228,18028.24609375,19627.07421875,-98630.48786857413
Ti2O3_mp-1188323_amorphous_cell047_idx00008_seed001092008.npz,Ti2O3_mp-1188323,amorphous,10895,12,0.8254032179247588,0.16752589605444504,14320.5263671875,17656.158203125,-89863.98392853276
Ti2O3_mp-1188323_SRO_cell047_idx00009_seed001092009.npz,Ti2O3_mp-1188323,SRO,10895,12,0.832793670007959,0.16843879468861198,14861.494140625,23708.447265625,-91891.57987172746
Ti2O3_mp-1188323_LRO_cell047_idx00010_seed001092010.npz,Ti2O3_mp-1188323,LRO,10895,12,0.8408629549667239,0.16704178472441625,15305.3671875,20924.748046875,-93818.58135971606
Ti2O3_mp-1188323_MRO_cell047_idx00011_seed001092011.npz,Ti2O3_mp-1188323,MRO,10425,12,0.7707252269610763,0.17008698350994864,13683.0595703125,20427.0078125,-88542.07517964674
Ti2O3_mp-776456_crystalline_30_cell050_idx00000_seed001470000.npz,Ti2O3_mp-776456,crystalline_30,12255,12,0.9010258240159601,0.16258361345889677,23351.9453125,28565.806640625,-107058.45235788364
Ti2O3_mp-776456_nanocrystalline_cell050_idx00001_seed001470001.npz,Ti2O3_mp-776456,nanocrystalline,12005,12,0.8606693891342729,0.16169282990997869,17527.439453125,28825.966796875,-103743.47830057106
Ti2O3_mp-776456_amorphous_cell050_idx00002_seed001470002.npz,Ti2O3_mp-776456,amorphous,11505,12,0.7858741839881986,0.16209413330720024,13792.115234375,30833.36328125,-93235.09258871595
Ti2O3_mp-776456_SRO_cell050_idx00003_seed001470003.npz,Ti2O3_mp-776456,SRO,11505,12,0.7869883677922189,0.16365555382818586,14492.0478515625,30308.125,-96534.69650909529
Ti2O3_mp-776456_LRO_cell050_idx00004_seed001470004.npz,Ti2O3_mp-776456,LRO,11505,12,0.7931275309529155,0.16356825097725372,13504.3486328125,22591.359375,-98484.93703129127
Ti2O3_mp-776456_MRO_cell050_idx00005_seed001470005.npz,Ti2O3_mp-776456,MRO,11005,12,0.728335038991645,0.1636165144420711,11533.6259765625,19846.595703125,-92574.76999834273
Ti2O3_mp-776456_crystalline_30_cell050_idx00006_seed001470006.npz,Ti2O3_mp-776456,crystalline_30,12255,12,0.9028155379928648,0.16188937583469268,22818.900390625,29948.908203125,-107065.90931679435
Ti2O3_mp-776456_nanocrystalline_cell050_idx00007_seed001470007.npz,Ti2O3_mp-776456,nanocrystalline,12005,12,0.8610166541766375,0.1634226032702267,18623.611328125,29968.14453125,-103649.32820895541
Ti2O3_mp-776456_amorphous_cell050_idx00008_seed001470008.npz,Ti2O3_mp-776456,amorphous,11505,12,0.7865831470116973,0.16224305245875353,13412.6279296875,27387.474609375,-93462.3291930927
Ti2O3_mp-776456_SRO_cell050_idx00009_seed001470009.npz,Ti2O3_mp-776456,SRO,11505,12,0.7854804329108447,0.16413207015862336,14435.2548828125,30521.958984375,-96516.47165955754
Ti2O3_mp-776456_LRO_cell050_idx00010_seed001470010.npz,Ti2O3_mp-776456,LRO,11505,12,0.7966055490542203,0.1629958851117859,13712.8134765625,24519.61328125,-98606.18499440106
Ti2O3_mp-776456_MRO_cell050_idx00011_seed001470011.npz,Ti2O3_mp-776456,MRO,11005,12,0.7281383599620312,0.16564521312301037,11501.6845703125,18832.85546875,-92709.2143496984
TiS2_mp-2156_crystalline_30_cell050_idx00000_seed001230000.npz,TiS2_mp-2156,crystalline_30,6009,12,0.239168789004907,0.20189972053601474,20385.546875,0.021026112139225006,-38493.39436407227
TiS2_mp-2156_nanocrystalline_cell050_idx00001_seed001230001.npz,TiS2_mp-2156,nanocrystalline,5886,12,0.2328444488812238,0.20390984931914086,12848.43359375,0.03544600307941437,-37330.71134535066
TiS2_mp-2156_amorphous_cell050_idx00002_seed001230002.npz,TiS2_mp-2156,amorphous,5640,12,0.2233314518816769,0.2114805430509048,3340.3642578125,0.03933189809322357,-33754.20628041566
TiS2_mp-2156_SRO_cell050_idx00003_seed001230003.npz,TiS2_mp-2156,SRO,5640,12,0.22121889586560428,0.20922855705219195,3388.808837890625,0.0363234207034111,-34383.213676342355
TiS2_mp-2156_LRO_cell050_idx00004_seed001230004.npz,TiS2_mp-2156,LRO,5640,12,0.2195127159357071,0.20689272144634446,6537.5029296875,0.06625958532094955,-35250.50987616751
TiS2_mp-2156_MRO_cell050_idx00005_seed001230005.npz,TiS2_mp-2156,MRO,5397,12,0.20695221610367298,0.20910367064403926,3191.01025390625,0.39749324321746826,-33108.77737021877
TiS2_mp-2156_crystalline_30_cell050_idx00006_seed001230006.npz,TiS2_mp-2156,crystalline_30,6009,12,0.2399617531336844,0.20398510192054756,22413.279296875,0.006726111751049757,-38568.01756179317
TiS2_mp-2156_nanocrystalline_cell050_idx00007_seed001230007.npz,TiS2_mp-2156,nanocrystalline,5886,12,0.23306224099360406,0.20400807643943808,13949.9833984375,0.018153665587306023,-37236.83934012246
TiS2_mp-2156_amorphous_cell050_idx00008_seed001230008.npz,TiS2_mp-2156,amorphous,5640,12,0.22328234696760774,0.21249139862682823,3113.077392578125,0.06872519105672836,-33726.07757615559
TiS2_mp-2156_SRO_cell050_idx00009_seed001230009.npz,TiS2_mp-2156,SRO,5640,12,0.22200268204323947,0.20913834224127678,3193.871337890625,0.02407211996614933,-34422.42518287946
TiS2_mp-2156_LRO_cell050_idx00010_seed001230010.npz,TiS2_mp-2156,LRO,5640,12,0.2196703120134771,0.20563370718383475,6973.3837890625,0.04812318831682205,-35242.89819973502
TiS2_mp-2156_MRO_cell050_idx00011_seed001230011.npz,TiS2_mp-2156,MRO,5397,12,0.20602020295336843,0.20929218094189947,3147.0595703125,0.14922688901424408,-33005.84067100785
TiS2_mp-558110_crystalline_30_cell050_idx00000_seed001353000.npz,TiS2_mp-558110,crystalline_30,4248,12,0.15025969804264605,0.21720169718767754,1487.166748046875,0.0,-25113.44872096906
TiS2_mp-558110_nanocrystalline_cell050_idx00001_seed001353001.npz,TiS2_mp-558110,nanocrystalline,4161,12,0.1478634539525956,0.21368397407586287,863.0853881835938,0.0,-23607.04241313185
TiS2_mp-558110_amorphous_cell050_idx00002_seed001353002.npz,TiS2_mp-558110,amorphous,3987,12,0.1375063939485699,0.21832895393470403,767.6242065429688,0.0,-21527.069708742012
TiS2_mp-558110_SRO_cell050_idx00003_seed001353003.npz,TiS2_mp-558110,SRO,3987,12,0.13835654803551733,0.2149956123473381,779.6793212890625,0.0,-21784.193193989428
TiS2_mp-558110_LRO_cell050_idx00004_seed001353004.npz,TiS2_mp-558110,LRO,3987,12,0.13752858713269234,0.2169676942010129,753.34765625,0.0,-22256.368421653457
TiS2_mp-558110_MRO_cell050_idx00005_seed001353005.npz,TiS2_mp-558110,MRO,3813,12,0.13262417307123542,0.21985919457423345,529.5704956054688,0.0,-20519.22524073229
TiS2_mp-558110_crystalline_30_cell050_idx00006_seed001353006.npz,TiS2_mp-558110,crystalline_30,4248,12,0.15039061103016138,0.2147740931338699,1341.1312255859375,0.0,-24773.79499217273
TiS2_mp-558110_nanocrystalline_cell050_idx00007_seed001353007.npz,TiS2_mp-558110,nanocrystalline,4161,12,0.1481689151842147,0.21363190055581843,928.35888671875,0.0,-23560.811451291116
TiS2_mp-558110_amorphous_cell050_idx00008_seed001353008.npz,TiS2_mp-558110,amorphous,3987,12,0.13797021098434925,0.21763666904908893,695.9679565429688,0.0,-21462.598758263877
TiS2_mp-558110_SRO_cell050_idx00009_seed001353009.npz,TiS2_mp-558110,SRO,3987,12,0.13688929099589586,0.2162903669362707,729.5247802734375,0.0,-21705.93906514107
TiS2_mp-558110_LRO_cell050_idx00010_seed001353010.npz,TiS2_mp-558110,LRO,3987,12,0.1390116848051548,0.216989782214392,716.7557983398438,0.0,-22356.266752478426
TiS2_mp-558110_MRO_cell050_idx00011_seed001353011.npz,TiS2_mp-558110,MRO,3813,12,0.13259646901860833,0.21703994269828075,543.2181396484375,0.0,-20575.378844747473
VO2_mp-20593_crystalline_30_cell050_idx00000_seed001218000.npz,VO2_mp-20593,crystalline_30,10968,12,0.7749993840698153,0.16521084863345276,19307.857421875,1488.80517578125,-82413.87544256086
VO2_mp-20593_nanocrystalline_cell050_idx00001_seed001218001.npz,VO2_mp-20593,nanocrystalline,10743,12,0.7281400940846652,0.16650280814498794,11092.7470703125,1346.3790283203125,-79590.5726860373
VO2_mp-20593_amorphous_cell050_idx00002_seed001218002.npz,VO2_mp-20593,amorphous,10296,12,0.6436712979339063,0.1716244676417131,5041.126953125,2526.37255859375,-71714.55703867701
VO2_mp-20593_SRO_cell050_idx00003_seed001218003.npz,VO2_mp-20593,SRO,10296,12,0.6536805951036513,0.16977001316075238,4706.5166015625,1657.3984375,-73427.07731012149
VO2_mp-20593_LRO_cell050_idx00004_seed001218004.npz,VO2_mp-20593,LRO,10296,12,0.6725312711205333,0.16824174146464754,9696.1298828125,1460.994873046875,-75295.07107256041
VO2_mp-20593_MRO_cell050_idx00005_seed001218005.npz,VO2_mp-20593,MRO,9849,12,0.6121262728702277,0.17228966910830054,4850.09130859375,1307.1475830078125,-70212.31841054141
VO2_mp-20593_crystalline_30_cell050_idx00006_seed001218006.npz,VO2_mp-20593,crystalline_30,10968,12,0.7761021370533854,0.1657034799765543,18234.177734375,1614.4111328125,-82412.42853902138
VO2_mp-20593_nanocrystalline_cell050_idx00007_seed001218007.npz,VO2_mp-20593,nanocrystalline,10743,12,0.7300426119472831,0.1667333425741936,9060.474609375,1481.4107666015625,-79447.3896931429
VO2_mp-20593_amorphous_cell050_idx00008_seed001218008.npz,VO2_mp-20593,amorphous,10296,12,0.649302339181304,0.17179797684136625,5016.697265625,2569.305908203125,-71788.6756311609
VO2_mp-20593_SRO_cell050_idx00009_seed001218009.npz,VO2_mp-20593,SRO,10296,12,0.6531193398404866,0.16976576865125298,5017.611328125,2030.458984375,-73471.93507248907
VO2_mp-20593_LRO_cell050_idx00010_seed001218010.npz,VO2_mp-20593,LRO,10296,12,0.6715376190841198,0.16863267791855874,9190.8388671875,1657.6048583984375,-75297.20709828973
VO2_mp-20593_MRO_cell050_idx00011_seed001218011.npz,VO2_mp-20593,MRO,9849,12,0.6112157930620015,0.17139605327861218,5158.30517578125,1433.9642333984375,-70484.28494982883
VO2_mp-541404_crystalline_30_cell050_idx00000_seed001316000.npz,VO2_mp-541404,crystalline_30,10854,12,0.719136661151424,0.16790340734734685,10104.595703125,1909.841064453125,-80630.72906655303
VO2_mp-541404_nanocrystalline_cell050_idx00001_seed001316001.npz,VO2_mp-541404,nanocrystalline,10632,12,0.6892165089957416,0.16920807896894202,5212.08837890625,1364.5169677734375,-77538.89624323725
VO2_mp-541404_amorphous_cell050_idx00002_seed001316002.npz,VO2_mp-541404,amorphous,10188,12,0.6388936589937657,0.1710126671879583,4135.40478515625,2731.896728515625,-67630.80028122236
VO2_mp-541404_SRO_cell050_idx00003_seed001316003.npz,VO2_mp-541404,SRO,10188,12,0.6349414030555636,0.17194786225022782,2810.14501953125,1374.0472412109375,-70895.15059768841
VO2_mp-541404_LRO_cell050_idx00004_seed001316004.npz,VO2_mp-541404,LRO,10188,12,0.6401661478448659,0.17115738818879075,4222.2939453125,1153.7957763671875,-73581.49847558887
VO2_mp-541404_MRO_cell050_idx00005_seed001316005.npz,VO2_mp-541404,MRO,9747,12,0.5920437108725309,0.17376413737182717,2314.6650390625,948.5929565429688,-68399.4084529392
VO2_mp-541404_crystalline_30_cell050_idx00006_seed001316006.npz,VO2_mp-541404,crystalline_30,10854,12,0.7184801730327308,0.1680441235669304,9891.912109375,1970.71875,-80723.65181321351
VO2_mp-541404_nanocrystalline_cell050_idx00007_seed001316007.npz,VO2_mp-541404,nanocrystalline,10632,12,0.6909685069695115,0.1691116052297408,5785.06103515625,1549.4810791015625,-77907.14126636062
VO2_mp-541404_amorphous_cell050_idx00008_seed001316008.npz,VO2_mp-541404,amorphous,10188,12,0.6395380839239806,0.17111197690033791,4274.6650390625,2718.150390625,-67562.10900737396
VO2_mp-541404_SRO_cell050_idx00009_seed001316009.npz,VO2_mp-541404,SRO,10188,12,0.6336855660192668,0.17179186356678872,2702.19677734375,1506.8187255859375,-70824.13612030566
VO2_mp-541404_LRO_cell050_idx00010_seed001316010.npz,VO2_mp-541404,LRO,10188,12,0.6364476368762553,0.1712911161723993,4111.81982421875,1402.60693359375,-73515.37780096337
VO2_mp-541404_MRO_cell050_idx00011_seed001316011.npz,VO2_mp-541404,MRO,9747,12,0.5936231468804181,0.17384799921047567,2229.507080078125,1106.492431640625,-68409.00797590394
VO2_mp-777479_crystalline_30_cell050_idx00000_seed001472000.npz,VO2_mp-777479,crystalline_30,7557,12,0.37035561888478696,0.1858437003007787,6713.28759765625,748.7422485351562,-56702.43101662639
VO2_mp-777479_nanocrystalline_cell050_idx00001_seed001472001.npz,VO2_mp-777479,nanocrystalline,7401,12,0.3569099761079997,0.1864175989456153,5603.142578125,690.70751953125,-54636.54153598394
VO2_mp-777479_amorphous_cell050_idx00002_seed001472002.npz,VO2_mp-777479,amorphous,7095,12,0.340870956890285,0.19174893641369678,1260.0819091796875,624.3402099609375,-47420.953591297526
VO2_mp-777479_SRO_cell050_idx00003_seed001472003.npz,VO2_mp-777479,SRO,7095,12,0.33799274102784693,0.1898277103882069,1429.13037109375,479.34625244140625,-50030.53293807257
VO2_mp-777479_LRO_cell050_idx00004_seed001472004.npz,VO2_mp-777479,LRO,7095,12,0.33398952800780535,0.18784207406356143,4620.923828125,701.8500366210938,-51467.34319508913
VO2_mp-777479_MRO_cell050_idx00005_seed001472005.npz,VO2_mp-777479,MRO,6786,12,0.3075210899114609,0.19098703765532313,2212.093994140625,573.5399780273438,-47835.50492144128
VO2_mp-777479_crystalline_30_cell050_idx00006_seed001472006.npz,VO2_mp-777479,crystalline_30,7557,12,0.3656787029467523,0.18630681630833112,7319.03955078125,736.5678100585938,-56738.7251884579
VO2_mp-777479_nanocrystalline_cell050_idx00007_seed001472007.npz,VO2_mp-777479,nanocrystalline,7401,12,0.35722825094126165,0.18685320024450106,6059.20458984375,649.9757690429688,-54682.77978116247
VO2_mp-777479_amorphous_cell050_idx00008_seed001472008.npz,VO2_mp-777479,amorphous,7095,12,0.3419858431443572,0.19178303959561208,1197.3270263671875,681.1675415039062,-47607.670845658475
VO2_mp-777479_SRO_cell050_idx00009_seed001472009.npz,VO2_mp-777479,SRO,7095,12,0.3389163571409881,0.18947276462960902,1508.9078369140625,485.98785400390625,-49856.0178787839
VO2_mp-777479_LRO_cell050_idx00010_seed001472010.npz,VO2_mp-777479,LRO,7095,12,0.3348775359336287,0.18828527657366498,5264.673828125,716.625,-51582.01556894823
VO2_mp-777479_MRO_cell050_idx00011_seed001472011.npz,VO2_mp-777479,MRO,6786,12,0.304658544017002,0.19095191353656077,2336.51025390625,607.3306884765625,-47936.57982447678
YN_mp-2114_crystalline_30_cell050_idx00000_seed001225000.npz,YN_mp-2114,crystalline_30,8346,12,0.42867338191717863,0.17923404148351,6332.771484375,133.3328857421875,-68260.45005947807
